X	Y	Z	Label (0=S1,1=S2,4=IB)
-0.934117	-1.690973	0.039098	0.000000
-1.041492	-1.693763	-0.045735	0.000000
-1.072950	-1.587887	-0.030720	0.000000
-1.110509	-1.584067	-0.006130	0.000000
-0.982818	-1.633874	-0.122842	0.000000
-0.988587	-1.636002	0.018905	0.000000
-0.982336	-1.627485	-0.090120	0.000000
-0.886312	-1.691367	-0.061613	0.000000
-0.972113	-1.585756	-0.072549	0.000000
-1.069063	-1.613043	-0.027709	0.000000
-0.955972	-1.485317	0.047034	0.000000
-0.944438	-1.518131	0.021762	0.000000
-1.036983	-1.618455	-0.034767	0.000000
-0.993460	-1.616379	0.080604	0.000000
-0.993032	-1.596797	-0.031035	0.000000
-0.935648	-1.538528	-0.031099	0.000000
-0.928121	-1.582716	0.026658	0.000000
-1.001223	-1.579509	0.014220	0.000000
-0.985868	-1.628177	0.003840	0.000000
-0.902017	-1.541249	0.025796	0.000000
-0.985085	-1.624225	0.002749	0.000000
-1.022921	-1.566443	-0.019639	0.000000
-0.933711	-1.539632	0.053661	0.000000
-0.951651	-1.556345	-0.017296	0.000000
-0.962075	-1.551473	-0.053480	0.000000
-0.941935	-1.538864	0.009427	0.000000
-0.927028	-1.478089	-0.005911	0.000000
-1.024508	-1.532798	0.019275	0.000000
-0.991815	-1.555985	-0.040366	0.000000
-0.974431	-1.585437	0.050679	0.000000
-1.011621	-1.553344	0.017814	0.000000
-1.040498	-1.609489	-0.055539	0.000000
-0.941505	-1.514862	0.057033	0.000000
-1.044767	-1.459568	0.058318	0.000000
-1.079432	-1.467831	-0.003606	0.000000
-0.914964	-1.424197	-0.021977	0.000000
-0.982607	-1.478623	0.009190	0.000000
-1.043919	-1.474567	0.170075	0.000000
-0.934076	-1.512286	0.079630	0.000000
-1.024052	-1.487729	0.037072	0.000000
-0.985607	-1.458180	0.088884	0.000000
-0.904776	-1.476895	0.069040	0.000000
-1.014304	-1.479839	0.031555	0.000000
-0.979105	-1.551439	0.042678	0.000000
-1.024257	-1.536952	-0.037965	0.000000
-1.108305	-1.400088	0.040132	0.000000
-0.911048	-1.416594	0.101626	0.000000
-0.934947	-1.391618	-0.013291	0.000000
-0.879504	-1.518295	0.049088	0.000000
-1.006563	-1.555031	-0.022757	0.000000
-1.061995	-1.597526	0.023816	0.000000
-1.011263	-1.441812	0.062636	0.000000
-0.986906	-1.451593	0.121585	0.000000
-0.998251	-1.511028	0.126876	0.000000
-1.014036	-1.458837	0.145415	0.000000
-1.071092	-1.465663	0.050972	0.000000
-1.045556	-1.457981	0.200611	0.000000
-1.075434	-1.446166	0.081372	0.000000
-1.012374	-1.477628	0.159220	0.000000
-0.969915	-1.448140	0.028440	0.000000
-1.010785	-1.519312	0.159991	0.000000
-1.042017	-1.521076	0.091497	0.000000
-0.935024	-1.368894	0.031774	0.000000
-0.993001	-1.448098	0.121466	0.000000
-0.996105	-1.403197	0.140119	0.000000
-1.078675	-1.435964	0.008001	0.000000
-1.071996	-1.471940	0.184730	0.000000
-0.971288	-1.406745	-0.009153	0.000000
-0.968131	-1.478110	0.133430	0.000000
-1.016488	-1.404583	0.073019	0.000000
-0.999708	-1.383231	0.077107	0.000000
-1.004338	-1.476898	0.111768	0.000000
-0.995833	-1.412368	0.096336	0.000000
-0.971131	-1.447993	0.125222	0.000000
-1.005819	-1.434625	0.096483	0.000000
-1.026863	-1.397528	0.163516	0.000000
-1.029406	-1.417111	0.168129	0.000000
-0.938505	-1.331102	0.100284	0.000000
-0.928312	-1.382253	0.193688	0.000000
-0.962737	-1.445753	0.174232	0.000000
-0.981884	-1.372730	0.239700	0.000000
-0.938659	-1.384147	0.238034	0.000000
-1.029271	-1.377381	0.193892	0.000000
-1.004160	-1.352402	0.135299	0.000000
-1.050310	-1.404373	0.189483	0.000000
-1.137918	-1.395191	0.150311	0.000000
-1.034320	-1.441371	0.166799	0.000000
-0.835984	-1.377645	0.166327	0.000000
-1.008700	-1.390101	0.076630	0.000000
-0.995861	-1.324858	0.187043	0.000000
-0.912740	-1.480133	0.202760	0.000000
-1.082503	-1.458597	0.186974	0.000000
-1.019523	-1.420994	0.193515	0.000000
-0.835736	-1.325194	0.180747	0.000000
-0.973485	-1.402466	0.190899	0.000000
-1.058535	-1.376382	0.179548	0.000000
-0.943491	-1.337884	0.178625	0.000000
-0.922754	-1.379581	0.243152	0.000000
-0.961833	-1.437072	0.312137	0.000000
-0.953796	-1.381885	0.186831	0.000000
-0.976293	-1.345841	0.251718	0.000000
-0.943377	-1.372853	0.219327	0.000000
-1.008613	-1.363621	0.204359	0.000000
-0.928490	-1.313214	0.159004	0.000000
-1.026489	-1.352010	0.281945	0.000000
-1.039360	-1.318574	0.231934	0.000000
-1.066133	-1.268456	0.199175	0.000000
-1.025430	-1.321185	0.144991	0.000000
-0.923806	-1.352991	0.137997	0.000000
-0.965710	-1.303715	0.254353	0.000000
-0.964408	-1.313824	0.199618	0.000000
-1.021637	-1.328534	0.152106	0.000000
-0.985854	-1.337135	0.245152	0.000000
-0.932119	-1.316808	0.249037	0.000000
-0.912284	-1.358192	0.205130	0.000000
-0.949528	-1.366671	0.225946	0.000000
-0.968349	-1.403182	0.209198	0.000000
-0.926432	-1.317217	0.182676	0.000000
-0.994182	-1.247676	0.234956	0.000000
-0.928913	-1.322808	0.334431	0.000000
-0.927767	-1.261223	0.351944	0.000000
-0.972176	-1.306804	0.228427	0.000000
-0.958062	-1.278203	0.319538	0.000000
-1.050183	-1.325040	0.327235	0.000000
-0.998594	-1.429713	0.259579	0.000000
-1.047745	-1.184449	0.272172	0.000000
-0.968528	-1.382227	0.144623	0.000000
-0.994416	-1.291380	0.181538	0.000000
-0.970461	-1.311220	0.224111	0.000000
-1.068867	-1.297109	0.299258	0.000000
-0.937005	-1.278599	0.268156	0.000000
-0.977302	-1.257329	0.316513	0.000000
-0.982133	-1.239961	0.189173	0.000000
-0.959310	-1.309504	0.255070	0.000000
-0.945036	-1.228860	0.205833	0.000000
-0.972604	-1.356505	0.343228	0.000000
-1.028533	-1.226437	0.293595	0.000000
-0.940448	-1.234433	0.257458	0.000000
-0.973702	-1.284843	0.313408	0.000000
-0.961133	-1.225675	0.291672	0.000000
-0.914179	-1.311042	0.318645	0.000000
-0.976864	-1.275210	0.307809	0.000000
-0.867643	-1.222890	0.310102	0.000000
-0.983783	-1.253713	0.280001	0.000000
-0.858233	-1.230524	0.371842	0.000000
-0.976831	-1.253376	0.296478	0.000000
-0.938224	-1.276866	0.383821	0.000000
-0.955944	-1.237813	0.319158	0.000000
-0.915880	-1.203066	0.351718	0.000000
-0.996848	-1.268993	0.346748	0.000000
-0.927844	-1.221597	0.210274	0.000000
-0.985888	-1.162726	0.327742	0.000000
-0.959655	-1.284085	0.336069	0.000000
-0.937377	-1.259453	0.378175	0.000000
-0.968778	-1.238846	0.239769	0.000000
-0.899026	-1.284723	0.232834	0.000000
-0.992960	-1.302431	0.364799	0.000000
-0.957319	-1.139769	0.460837	0.000000
-0.930825	-1.219640	0.359942	0.000000
-0.864638	-1.294031	0.368052	0.000000
-0.956355	-1.249435	0.305562	0.000000
-0.868557	-1.257524	0.237913	0.000000
-0.910003	-1.242534	0.360106	0.000000
-0.984246	-1.249328	0.364328	0.000000
-0.882841	-1.198049	0.419587	0.000000
-1.019160	-1.174774	0.283264	0.000000
-0.919013	-1.301311	0.336623	0.000000
-1.000976	-1.177170	0.363496	0.000000
-1.069891	-1.178298	0.352522	0.000000
-0.934076	-1.159025	0.438760	0.000000
-0.999715	-1.178624	0.460299	0.000000
-0.936399	-1.224682	0.443069	0.000000
-0.898763	-1.087691	0.438267	0.000000
-0.951268	-1.069340	0.418474	0.000000
-0.851420	-1.215900	0.230122	0.000000
-0.908161	-1.180871	0.387085	0.000000
-0.987029	-1.265283	0.484490	0.000000
-0.946008	-1.218798	0.435590	0.000000
-0.897870	-1.186432	0.438024	0.000000
-1.070385	-1.164613	0.360032	0.000000
-0.953528	-1.097710	0.407062	0.000000
-1.021276	-1.202811	0.384277	0.000000
-1.015260	-1.166201	0.383414	0.000000
-0.963288	-1.269426	0.482684	0.000000
-0.925650	-1.142148	0.370213	0.000000
-0.999237	-1.209821	0.449741	0.000000
-0.926891	-1.159142	0.448897	0.000000
-0.873519	-1.142592	0.418456	0.000000
-0.836907	-1.194872	0.437380	0.000000
-0.846652	-1.131513	0.321119	0.000000
-0.929633	-1.215256	0.356071	0.000000
-0.939945	-1.071743	0.393084	0.000000
-0.852174	-1.135309	0.480107	0.000000
-0.986472	-1.152018	0.419656	0.000000
-0.911893	-1.218573	0.469029	0.000000
-0.848640	-1.211570	0.468197	0.000000
-1.004629	-1.148261	0.508245	0.000000
-0.976037	-1.173823	0.390893	0.000000
-0.937469	-1.045686	0.431288	0.000000
-0.876588	-1.165658	0.446480	0.000000
-0.850821	-1.136307	0.434407	0.000000
-0.926205	-1.104061	0.417723	0.000000
-0.874412	-1.083707	0.454280	0.000000
-0.841162	-1.120502	0.451691	0.000000
-0.932967	-0.994836	0.405653	0.000000
-0.949948	-1.084932	0.490882	0.000000
-0.921611	-1.170534	0.397985	0.000000
-0.843498	-1.026498	0.399052	0.000000
-0.861991	-1.111851	0.463122	0.000000
-0.840110	-1.165433	0.436613	0.000000
-0.819750	-1.138394	0.495551	0.000000
-0.889075	-1.128840	0.447765	0.000000
-0.884160	-1.063267	0.430534	0.000000
-0.874163	-1.108790	0.533695	0.000000
-0.889944	-1.031381	0.433068	0.000000
-0.790125	-1.084310	0.455046	0.000000
-0.877094	-1.076127	0.428963	0.000000
-0.865131	-1.152970	0.475610	0.000000
-0.867026	-1.160437	0.490262	0.000000
-0.927512	-1.049533	0.470313	0.000000
-0.821501	-1.078960	0.489991	0.000000
-0.885598	-1.083145	0.448798	0.000000
-0.795882	-1.124086	0.466190	0.000000
-0.845106	-1.115530	0.470163	0.000000
-0.896010	-1.038885	0.540496	0.000000
-0.850300	-0.964641	0.423869	0.000000
-0.870480	-1.142865	0.465018	0.000000
-0.913451	-1.025389	0.526418	0.000000
-0.965492	-0.962292	0.477893	0.000000
-0.808752	-1.041242	0.437279	0.000000
-0.845289	-1.064374	0.622238	0.000000
-0.801172	-1.147499	0.505058	0.000000
-0.872149	-1.021495	0.501210	0.000000
-0.867794	-0.983033	0.497767	0.000000
-0.946171	-1.012220	0.406309	0.000000
-0.807231	-0.998497	0.377098	0.000000
-0.837044	-1.017725	0.498190	0.000000
-0.849202	-0.997479	0.489837	0.000000
-0.870002	-1.046271	0.520797	0.000000
-0.858932	-1.008835	0.579406	0.000000
-0.840217	-1.008291	0.564096	0.000000
-0.866733	-0.998255	0.504028	0.000000
-0.881043	-0.998571	0.580107	0.000000
-0.855932	-0.996588	0.593628	0.000000
-0.882862	-0.977231	0.579969	0.000000
-0.814273	-0.989717	0.594725	0.000000
-0.815689	-1.035800	0.501839	0.000000
-0.833660	-1.109261	0.473811	0.000000
-0.820406	-1.007502	0.584958	0.000000
-0.748924	-0.914145	0.484365	0.000000
-0.719723	-0.955317	0.688385	0.000000
-0.863208	-0.940144	0.580207	0.000000
-0.842907	-0.987332	0.419973	0.000000
-0.899512	-1.003269	0.604520	0.000000
-0.886559	-0.973108	0.464702	0.000000
-0.810226	-0.915639	0.541426	0.000000
-0.872597	-1.107671	0.544835	0.000000
-0.949864	-0.948020	0.631383	0.000000
-0.876386	-0.932468	0.521775	0.000000
-0.770983	-1.093522	0.574556	0.000000
-0.782873	-1.087863	0.540580	0.000000
-0.796088	-0.968495	0.533515	0.000000
-0.826137	-0.936402	0.563637	0.000000
-0.796177	-0.939961	0.616663	0.000000
-0.869861	-0.996667	0.555436	0.000000
-0.792851	-0.948896	0.634345	0.000000
-0.749039	-0.894000	0.580865	0.000000
-0.731896	-0.911348	0.690706	0.000000
-0.786211	-0.950676	0.659296	0.000000
-0.798588	-0.977011	0.535342	0.000000
-0.793581	-0.905811	0.631555	0.000000
-0.858292	-0.899130	0.565256	0.000000
-0.832148	-0.901830	0.558442	0.000000
-0.881285	-0.984729	0.602422	0.000000
-0.903901	-0.983053	0.581731	0.000000
-0.807888	-0.922099	0.578293	0.000000
-0.855522	-0.923809	0.513719	0.000000
-0.819991	-0.968918	0.651104	0.000000
-0.685209	-0.932662	0.663296	0.000000
-0.823238	-0.809775	0.635271	0.000000
-0.720998	-0.913302	0.604778	0.000000
-0.853972	-0.842585	0.651128	0.000000
-0.871472	-0.919570	0.577308	0.000000
-0.801240	-0.843434	0.558580	0.000000
-0.892850	-0.897915	0.656824	0.000000
-0.783875	-0.889730	0.549143	0.000000
-0.782022	-0.901342	0.588431	0.000000
-0.723483	-0.924235	0.636214	0.000000
-0.746931	-0.880723	0.677061	0.000000
-0.759025	-0.836052	0.631581	0.000000
-0.776127	-0.795617	0.734604	0.000000
-0.825546	-0.849799	0.654476	0.000000
-0.736904	-0.762778	0.615823	0.000000
-0.761860	-0.925243	0.561031	0.000000
-0.772386	-0.870253	0.591107	0.000000
-0.792870	-0.880884	0.680383	0.000000
-0.731886	-0.925376	0.702089	0.000000
-0.730303	-0.884227	0.588458	0.000000
-0.742167	-0.862992	0.664160	0.000000
-0.754254	-0.825987	0.696581	0.000000
-0.784380	-0.896471	0.602259	0.000000
-0.876328	-0.945743	0.689620	0.000000
-0.640570	-0.789321	0.775335	0.000000
-0.839647	-0.849161	0.583681	0.000000
-0.674320	-0.922455	0.641224	0.000000
-0.759700	-0.895066	0.611048	0.000000
-0.722211	-0.889483	0.537415	0.000000
-0.741841	-0.875924	0.543101	0.000000
-0.738956	-0.789060	0.664369	0.000000
-0.705760	-0.853683	0.724524	0.000000
-0.691899	-0.820839	0.652311	0.000000
-0.692165	-0.881694	0.648589	0.000000
-0.738122	-0.836801	0.669843	0.000000
-0.758651	-0.794149	0.735731	0.000000
-0.740635	-0.830724	0.617318	0.000000
-0.700459	-0.853644	0.705075	0.000000
-0.752090	-0.801265	0.674522	0.000000
-0.686766	-0.903631	0.703141	0.000000
-0.782804	-0.746699	0.629655	0.000000
-0.708531	-0.787013	0.722099	0.000000
-0.739976	-0.821803	0.697519	0.000000
-0.735376	-0.888804	0.727606	0.000000
-0.797229	-0.843263	0.727447	0.000000
-0.666368	-0.854708	0.648809	0.000000
-0.700576	-0.731816	0.674833	0.000000
-0.677201	-0.739544	0.774612	0.000000
-0.700782	-0.810803	0.706440	0.000000
-0.744790	-0.812590	0.598085	0.000000
-0.646522	-0.850528	0.623615	0.000000
-0.750340	-0.790152	0.671726	0.000000
-0.751609	-0.779439	0.738470	0.000000
-0.761171	-0.864745	0.716438	0.000000
-0.726546	-0.820038	0.664434	0.000000
-0.719920	-0.792786	0.731225	0.000000
-0.580983	-0.789736	0.655632	0.000000
-0.676503	-0.717305	0.664933	0.000000
-0.649518	-0.740780	0.781737	0.000000
-0.691540	-0.730003	0.771775	0.000000
-0.711630	-0.780798	0.681083	0.000000
-0.732816	-0.732551	0.640416	0.000000
-0.667837	-0.791613	0.750426	0.000000
-0.681355	-0.738360	0.755039	0.000000
-0.712234	-0.711637	0.706747	0.000000
-0.676948	-0.736528	0.733496	0.000000
-0.632524	-0.857614	0.717960	0.000000
-0.643645	-0.773040	0.760306	0.000000
-0.624221	-0.677927	0.752117	0.000000
-0.687340	-0.791650	0.767299	0.000000
-0.662389	-0.867409	0.688606	0.000000
-0.662818	-0.722394	0.712933	0.000000
-0.651853	-0.752583	0.722324	0.000000
-0.751055	-0.785784	0.775228	0.000000
-0.635462	-0.770776	0.819681	0.000000
-0.711848	-0.668290	0.750868	0.000000
-0.631621	-0.694403	0.793157	0.000000
-0.730370	-0.724789	0.812256	0.000000
-0.692116	-0.823045	0.784884	0.000000
-0.616630	-0.693427	0.838824	0.000000
-0.647145	-0.771991	0.726353	0.000000
-0.663876	-0.767153	0.776816	0.000000
-0.586702	-0.700474	0.862251	0.000000
-0.665401	-0.812345	0.829685	0.000000
-0.557679	-0.761982	0.735353	0.000000
-0.649413	-0.598767	0.760272	0.000000
-0.683619	-0.614382	0.767319	0.000000
-0.653074	-0.700397	0.808194	0.000000
-0.646058	-0.641035	0.815298	0.000000
-0.669062	-0.596616	0.827858	0.000000
-0.535033	-0.622141	0.768136	0.000000
-0.601077	-0.682394	0.752455	0.000000
-0.668865	-0.690836	0.736644	0.000000
-0.616669	-0.785240	0.830282	0.000000
-0.573385	-0.665618	0.779134	0.000000
-0.693455	-0.715996	0.741443	0.000000
-0.621617	-0.689398	0.699410	0.000000
-0.695968	-0.746183	0.758213	0.000000
-0.569658	-0.635269	0.695466	0.000000
-0.752096	-0.767506	0.791961	0.000000
-0.617800	-0.587146	0.734332	0.000000
-0.655235	-0.620153	0.777314	0.000000
-0.500975	-0.630165	0.778174	0.000000
-0.515184	-0.687222	0.773418	0.000000
-0.644025	-0.699782	0.831150	0.000000
-0.644862	-0.618439	0.765241	0.000000
-0.558946	-0.696638	0.808316	0.000000
-0.679014	-0.651354	0.784098	0.000000
-0.675242	-0.717425	0.818893	0.000000
-0.677461	-0.691698	0.837095	0.000000
-0.660757	-0.652252	0.824171	0.000000
-0.652541	-0.646305	0.779376	0.000000
-0.559397	-0.602634	0.756823	0.000000
-0.610188	-0.650573	0.757584	0.000000
-0.563624	-0.786503	0.727475	0.000000
-0.572626	-0.620772	0.809011	0.000000
-0.578176	-0.696849	0.746675	0.000000
-0.642765	-0.692777	0.791967	0.000000
-0.616503	-0.724316	0.820035	0.000000
-0.565014	-0.716189	0.815071	0.000000
-0.549008	-0.619729	0.792186	0.000000
-0.580786	-0.627930	0.918511	0.000000
-0.560980	-0.546759	0.826871	0.000000
-0.590795	-0.673352	0.774265	0.000000
-0.589492	-0.596780	0.836736	0.000000
-0.576037	-0.583690	0.868241	0.000000
-0.604674	-0.568598	0.834576	0.000000
-0.522236	-0.591858	0.858223	0.000000
-0.599857	-0.472680	0.852901	0.000000
-0.518527	-0.526221	0.886179	0.000000
-0.612660	-0.596599	0.835776	0.000000
-0.574603	-0.546373	0.801938	0.000000
-0.564560	-0.564390	0.848070	0.000000
-0.521611	-0.672231	0.939564	0.000000
-0.523572	-0.543610	0.934248	0.000000
-0.630230	-0.536570	0.770267	0.000000
-0.521586	-0.670032	0.833748	0.000000
-0.511137	-0.632152	0.865395	0.000000
-0.521640	-0.580954	0.820518	0.000000
-0.538448	-0.549742	0.890817	0.000000
-0.510236	-0.613283	0.842278	0.000000
-0.603554	-0.670210	0.854642	0.000000
-0.482523	-0.601156	0.880108	0.000000
-0.510031	-0.490396	0.790998	0.000000
-0.542993	-0.535233	0.786243	0.000000
-0.477365	-0.529978	0.852951	0.000000
-0.618211	-0.573191	0.909100	0.000000
-0.659019	-0.546698	0.909712	0.000000
-0.562418	-0.549108	0.986428	0.000000
-0.592462	-0.484724	0.843724	0.000000
-0.530089	-0.544931	0.839643	0.000000
-0.547392	-0.588781	0.807462	0.000000
-0.527995	-0.558154	0.847251	0.000000
-0.646687	-0.577110	0.762712	0.000000
-0.498783	-0.580203	0.818191	0.000000
-0.456320	-0.479506	0.857280	0.000000
-0.485655	-0.461077	0.801898	0.000000
-0.605866	-0.578890	0.884698	0.000000
-0.487757	-0.575017	0.790482	0.000000
-0.430801	-0.481035	0.929943	0.000000
-0.464974	-0.599942	0.921723	0.000000
-0.517224	-0.516518	0.851621	0.000000
-0.535113	-0.517184	0.908433	0.000000
-0.508157	-0.485561	0.914375	0.000000
-0.445182	-0.461079	0.840833	0.000000
-0.500254	-0.558121	0.927815	0.000000
-0.502534	-0.527346	0.799807	0.000000
-0.523227	-0.626148	0.854467	0.000000
-0.463271	-0.578403	0.851010	0.000000
-0.416744	-0.471659	0.869336	0.000000
-0.606388	-0.460719	0.864585	0.000000
-0.451348	-0.472726	0.822004	0.000000
-0.466095	-0.386839	0.862917	0.000000
-0.456274	-0.431235	0.889321	0.000000
-0.467303	-0.466186	0.918539	0.000000
-0.439419	-0.382981	0.855488	0.000000
-0.478118	-0.412560	0.884635	0.000000
-0.437641	-0.444011	0.954867	0.000000
-0.512670	-0.498474	0.912815	0.000000
-0.456546	-0.491599	0.853568	0.000000
-0.506053	-0.406231	0.848963	0.000000
-0.418765	-0.416125	0.868042	0.000000
-0.386940	-0.481924	0.882741	0.000000
-0.530910	-0.551528	0.915515	0.000000
-0.495809	-0.577873	0.929038	0.000000
-0.454609	-0.501338	0.899848	0.000000
-0.424764	-0.537712	0.904093	0.000000
-0.440659	-0.447194	0.872570	0.000000
-0.413844	-0.333633	0.861886	0.000000
-0.546301	-0.514775	0.837122	0.000000
-0.366299	-0.335662	0.793295	0.000000
-0.515676	-0.431853	0.832220	0.000000
-0.338092	-0.463528	0.899412	0.000000
-0.416092	-0.465119	0.883065	0.000000
-0.550676	-0.413547	0.893829	0.000000
-0.443110	-0.438980	0.852328	0.000000
-0.358830	-0.328222	0.885123	0.000000
-0.483028	-0.392876	0.906671	0.000000
-0.362902	-0.569330	0.924653	0.000000
-0.417336	-0.419227	0.956514	0.000000
-0.355232	-0.363858	0.939073	0.000000
-0.388785	-0.450320	0.887474	0.000000
-0.422710	-0.398389	0.960285	0.000000
-0.337377	-0.516637	0.966933	0.000000
-0.398876	-0.248083	0.815538	0.000000
-0.397012	-0.400288	0.941966	0.000000
-0.431991	-0.441321	0.862092	0.000000
-0.340663	-0.472003	0.952088	0.000000
-0.357787	-0.416614	0.881667	0.000000
-0.369193	-0.460585	0.988753	0.000000
-0.384290	-0.390495	0.999088	0.000000
-0.345836	-0.419529	0.890953	0.000000
-0.375856	-0.367191	0.871710	0.000000
-0.364785	-0.331770	0.849022	0.000000
-0.374816	-0.341634	0.914830	0.000000
-0.373239	-0.370028	1.003867	0.000000
-0.386969	-0.335909	0.863053	0.000000
-0.288153	-0.402008	0.904267	0.000000
-0.372161	-0.501221	0.956838	0.000000
-0.249407	-0.447789	0.838411	0.000000
-0.310369	-0.386655	0.966884	0.000000
-0.359013	-0.376260	0.919428	0.000000
-0.343930	-0.336518	0.951771	0.000000
-0.352109	-0.377289	0.962136	0.000000
-0.417930	-0.391244	0.939385	0.000000
-0.348165	-0.316398	0.960476	0.000000
-0.390392	-0.352145	0.989684	0.000000
-0.196049	-0.256649	0.884531	0.000000
-0.283126	-0.312379	0.900764	0.000000
-0.360983	-0.358249	0.960386	0.000000
-0.401241	-0.307003	0.969958	0.000000
-0.351277	-0.203125	0.836740	0.000000
-0.326223	-0.321984	1.002605	0.000000
-0.267100	-0.366662	0.917970	0.000000
-0.276158	-0.387254	0.914212	0.000000
-0.268620	-0.285034	0.925926	0.000000
-0.323862	-0.295915	0.952961	0.000000
-0.350214	-0.490988	0.928830	0.000000
-0.360480	-0.399378	0.852302	0.000000
-0.297487	-0.256377	0.994094	0.000000
-0.256664	-0.256283	0.870915	0.000000
-0.346555	-0.220792	0.974977	0.000000
-0.334239	-0.336561	0.978742	0.000000
-0.245033	-0.279663	1.041645	0.000000
-0.321768	-0.325320	0.886902	0.000000
-0.261595	-0.316516	0.945965	0.000000
-0.252287	-0.307839	0.886871	0.000000
-0.273351	-0.379466	0.953165	0.000000
-0.266496	-0.367253	1.035147	0.000000
-0.279455	-0.268283	0.968902	0.000000
-0.391363	-0.304852	0.978348	0.000000
-0.224547	-0.280545	0.984251	0.000000
-0.297546	-0.260686	0.984381	0.000000
-0.160517	-0.275664	0.932233	0.000000
