X Y Z Label
0.5941 -0.8642 0.8068 2.0000
0.8415 -0.5288 0.6163 2.0000
0.6409 1.4389 0.6471 0.0000
-1.2962 -0.7630 -1.5058 1.0000
0.8277 1.3852 1.1123 0.0000
-1.2930 -0.7169 -1.4667 1.0000
-1.5383 -0.6112 -1.2775 1.0000
0.7948 1.1940 0.7710 0.0000
0.7188 1.2937 0.6123 0.0000
0.6482 -0.7723 0.6218 2.0000
-1.3085 -0.6930 -1.6218 1.0000
0.7679 -0.8244 0.5955 2.0000
-1.4168 -0.8023 -1.4609 1.0000
0.6071 1.4878 0.8828 0.0000
0.5351 -0.9928 0.6753 2.0000
-1.4583 -0.7503 -1.3685 1.0000
0.5775 1.4655 0.7662 0.0000
0.4311 1.8023 0.8358 0.0000
0.6736 -0.4210 0.8046 2.0000
-1.4576 -0.5735 -1.4529 1.0000
-1.3579 -0.6931 -1.3182 1.0000
0.5397 -0.7020 0.7511 2.0000
0.6517 1.5326 0.6294 0.0000
-1.5027 -0.5656 -1.4741 1.0000
0.5992 -0.6461 0.6515 2.0000
0.7629 1.4895 0.7556 0.0000
0.7338 -0.4914 0.4338 2.0000
0.7464 1.6378 0.6741 0.0000
-1.4956 -0.8001 -1.4546 1.0000
0.6096 1.3782 0.7416 0.0000
-1.3080 -0.7833 -1.2422 1.0000
0.6383 -0.7712 1.0351 2.0000
0.9390 -0.7229 0.7276 2.0000
0.9985 -0.5955 0.4894 2.0000
-1.2631 -0.9365 -1.2913 1.0000
0.6063 -0.8101 0.6168 2.0000
0.5276 -0.4805 0.6044 2.0000
0.7822 1.3653 0.7983 0.0000
-1.4359 -0.7183 -1.3942 1.0000
0.7640 -0.7089 0.6388 2.0000
0.4633 1.4954 0.4642 0.0000
0.9692 -0.7464 0.6633 2.0000
0.8990 1.5299 0.8122 0.0000
0.8373 1.3576 0.7047 0.0000
-1.4617 -0.9582 -1.5722 1.0000
0.6914 1.2550 0.8360 0.0000
-1.6024 -0.6085 -1.5416 1.0000
0.6088 -0.6144 0.5278 2.0000
0.8117 -0.4784 0.5298 2.0000
-1.1343 -0.6994 -1.5787 1.0000
0.7118 -0.7544 0.3342 2.0000
-1.2950 -0.6567 -1.3770 1.0000
0.7815 -0.6148 0.8148 2.0000
0.6366 1.3949 0.7463 0.0000
0.8012 1.5143 0.5233 0.0000
0.8344 -0.8019 0.6350 2.0000
-1.4511 -0.8375 -1.6426 1.0000
0.6134 -0.7432 0.7532 2.0000
0.6072 1.4282 0.7605 0.0000
0.5266 1.2865 0.7674 0.0000
0.4753 -0.8206 0.7142 2.0000
0.6710 1.3323 0.8883 0.0000
-1.3589 -0.8765 -1.4721 1.0000
-1.3337 -0.7865 -1.5336 1.0000
0.8264 -0.7038 0.4825 2.0000
-1.3739 -0.6176 -1.2832 1.0000
0.8041 1.5082 0.8674 0.0000
-1.4174 -0.5928 -1.3049 1.0000
0.5964 1.3142 0.9615 0.0000
-1.4359 -0.6493 -1.4192 1.0000
0.6053 -0.7412 0.7286 2.0000
0.7326 1.3958 0.4597 0.0000
0.7916 -0.6596 0.6680 2.0000
-1.1913 -0.6250 -1.3745 1.0000
0.5126 -0.8214 0.6074 2.0000
-1.3602 -0.6312 -1.2281 1.0000
0.7476 1.2911 0.5924 0.0000
-1.3352 -0.8045 -1.2279 1.0000
0.8759 -0.5068 0.7259 2.0000
0.7016 -0.6499 0.5784 2.0000
-1.5229 -0.8787 -1.6322 1.0000
0.4449 1.2697 0.9440 0.0000
0.6749 -0.6174 0.4149 2.0000
0.7732 1.4464 0.7269 0.0000
-1.2807 -0.7796 -1.5147 1.0000
0.5792 -0.6576 0.5626 2.0000
0.8783 1.4618 0.6389 0.0000
0.6927 0.9951 0.5728 0.0000
0.5245 -0.6389 0.9453 2.0000
-1.5409 -0.6141 -1.4024 1.0000
0.8123 1.5362 0.4689 0.0000
0.8542 1.3725 0.7469 0.0000
0.6962 1.2901 0.5839 0.0000
-1.1448 -0.5453 -1.5033 1.0000
0.6796 1.3110 0.6169 0.0000
0.7701 1.2890 0.6495 0.0000
0.7621 -0.6060 0.5688 2.0000
0.7492 1.2953 0.7699 0.0000
-1.3447 -0.7977 -1.4483 1.0000
0.6345 -0.6256 0.6103 2.0000
-1.3199 -0.6175 -1.2852 1.0000
0.9586 -0.5385 0.8481 2.0000
-1.1011 -0.5273 -1.3743 1.0000
0.7278 1.5054 0.6302 0.0000
0.7440 1.2916 0.6406 0.0000
0.6596 -0.6821 0.6279 2.0000
0.6117 1.3213 0.5250 0.0000
0.6344 -0.8221 0.8535 2.0000
0.8061 1.4744 0.6721 0.0000
0.8335 -0.7434 0.7162 2.0000
0.8887 1.3426 0.6394 0.0000
0.8855 1.3787 0.6177 0.0000
0.7469 -0.9615 0.6337 2.0000
0.6708 -0.7566 0.6918 2.0000
0.5199 1.4214 0.6162 0.0000
-1.3290 -0.6738 -1.5579 1.0000
0.4847 -0.5726 0.7823 2.0000
-1.3955 -0.9222 -1.4020 1.0000
0.6275 -0.8718 0.6259 2.0000
0.4363 -0.7204 0.6478 2.0000
0.6799 -0.7393 0.6668 2.0000
-1.5955 -0.6784 -1.3921 1.0000
0.6017 1.3723 0.9044 0.0000
-1.6314 -0.5358 -1.4686 1.0000
-1.3483 -0.5754 -1.5530 1.0000
-1.2134 -0.8296 -1.3877 1.0000
0.6483 1.3435 0.6476 0.0000
0.6412 1.4491 0.6964 0.0000
0.7573 -0.5173 0.7540 2.0000
0.6975 1.3107 0.3958 0.0000
-1.0386 -0.8180 -1.0478 1.0000
0.4542 1.3860 0.7767 0.0000
0.6528 -0.6708 0.8024 2.0000
0.4593 1.5711 0.6739 0.0000
0.9700 1.6238 0.7575 0.0000
0.8092 1.2533 0.6600 0.0000
0.6286 -0.6390 0.7390 2.0000
0.7394 1.2130 0.3697 0.0000
-1.3639 -0.7468 -1.4101 1.0000
0.6019 1.5421 0.5317 0.0000
0.5633 -0.6908 0.7844 2.0000
-1.2791 -0.5541 -1.5521 1.0000
0.9909 1.3823 0.6889 0.0000
-1.4417 -0.9309 -1.4765 1.0000
-1.2908 -0.6821 -1.2591 1.0000
0.6068 -0.5092 0.6138 2.0000
0.7430 1.4774 0.8247 0.0000
-1.2954 -0.7170 -1.6271 1.0000
0.8525 -0.7405 0.5911 2.0000
0.5078 -0.4359 0.5475 2.0000
0.8283 -0.6245 0.7727 2.0000
0.6990 1.4441 0.9316 0.0000
-1.4473 -0.5901 -1.4001 1.0000
0.7685 1.3466 0.6434 0.0000
0.6827 -0.5558 0.7017 2.0000
0.6388 1.3197 0.7066 0.0000
0.6618 -0.6314 0.7642 2.0000
0.8488 1.5500 0.5268 0.0000
0.6231 -0.9362 0.6465 2.0000
0.4988 1.4637 0.9582 0.0000
0.5016 -0.6539 0.7481 2.0000
-1.4643 -0.5903 -1.2460 1.0000
-1.2500 -0.8259 -1.4573 1.0000
-1.4924 -0.5701 -1.2826 1.0000
-1.3603 -0.5952 -1.5645 1.0000
-1.5137 -0.6859 -1.3652 1.0000
-1.4791 -0.5465 -1.2496 1.0000
0.5561 1.4190 0.6981 0.0000
-1.4803 -0.6204 -1.2750 1.0000
0.7861 -0.6672 0.9973 2.0000
0.6218 -0.5095 0.8665 2.0000
0.7497 -0.5638 0.6712 2.0000
-1.1442 -0.5947 -1.5098 1.0000
-1.4712 -0.5256 -1.4207 1.0000
0.6671 -0.7590 0.6981 2.0000
-1.4200 -0.6484 -1.5166 1.0000
0.6314 1.2670 0.7194 0.0000
0.6779 1.3042 0.5279 0.0000
-1.5328 -0.6250 -1.4196 1.0000
0.4279 -0.7571 0.8293 2.0000
0.6863 1.3940 0.6555 0.0000
0.9356 -0.8802 0.7256 2.0000
-1.4688 -0.7684 -1.3685 1.0000
0.6788 -0.6209 0.9306 2.0000
0.8850 -0.8047 0.7048 2.0000
0.4457 1.5877 0.6375 0.0000
0.7214 1.5719 0.5750 0.0000
-1.5022 -0.5139 -1.2338 1.0000
-1.3673 -0.8455 -1.2466 1.0000
-1.3184 -0.6935 -1.6264 1.0000
0.4989 1.3638 0.6753 0.0000
0.6149 1.6331 0.6972 0.0000
0.7053 1.2784 0.7960 0.0000
0.6484 1.2653 0.6751 0.0000
1.0077 -0.8100 0.8514 2.0000
0.6644 -0.6371 0.7787 2.0000
0.7597 1.5930 0.7473 0.0000
0.8362 1.5245 0.7639 0.0000
0.6741 -0.5431 0.8660 2.0000
0.7623 1.4286 0.5938 0.0000
0.6754 1.3962 0.6976 0.0000
-1.3709 -0.8164 -1.5263 1.0000
0.3451 -0.7308 0.6659 2.0000
0.5196 -0.4265 0.5529 2.0000
0.5162 -0.7624 0.7599 2.0000
-1.4134 -0.5403 -1.4996 1.0000
-1.5071 -0.7852 -1.3165 1.0000
-1.4797 -0.7753 -1.1683 1.0000
-1.6660 -0.7575 -1.3968 1.0000
-1.6316 -0.5387 -1.3878 1.0000
0.8242 -0.6038 0.8018 2.0000
-1.4447 -0.8589 -1.2561 1.0000
0.6962 -0.5461 0.5563 2.0000
0.7751 -0.5395 0.7379 2.0000
0.6784 1.5170 0.7848 0.0000
-1.2053 -0.5780 -1.2908 1.0000
0.5858 1.2265 0.8876 0.0000
-1.4956 -0.3766 -1.3519 1.0000
0.6746 -0.6868 0.3714 2.0000
0.8262 1.3204 0.8784 0.0000
0.6903 -0.6343 0.8931 2.0000
-1.4892 -0.6890 -1.3750 1.0000
0.8482 -0.9416 0.6609 2.0000
0.7002 1.4040 0.6608 0.0000
0.5765 1.3464 0.7607 0.0000
0.9342 1.3921 0.5457 0.0000
0.8334 1.5156 0.6625 0.0000
0.6211 -0.6763 0.7107 2.0000
-1.5326 -0.7364 -1.3659 1.0000
0.5449 -0.6496 0.5182 2.0000
-1.2103 -0.5252 -1.3056 1.0000
-1.7064 -0.6173 -1.5079 1.0000
-1.5408 -0.9196 -1.2718 1.0000
-1.1487 -0.6541 -1.2038 1.0000
-1.2599 -0.6665 -1.3549 1.0000
0.7705 1.6402 0.6414 0.0000
0.6711 -0.6440 0.6623 2.0000
-1.4353 -0.5532 -1.2756 1.0000
-1.3150 -0.5687 -1.2861 1.0000
0.8795 -0.7207 0.5270 2.0000
-1.4306 -0.9951 -1.5086 1.0000
0.7132 -0.5949 0.5970 2.0000
0.7735 1.3766 0.5810 0.0000
-1.3017 -0.7000 -1.5183 1.0000
0.8338 -0.5900 0.5736 2.0000
-1.4239 -0.5904 -1.3514 1.0000
0.7863 -0.7968 0.5882 2.0000
-1.4814 -0.6665 -1.4350 1.0000
0.5954 1.3967 0.6118 0.0000
0.7129 -0.7992 0.8089 2.0000
0.9961 -0.5836 0.5858 2.0000
0.6802 1.4018 0.5843 0.0000
0.7311 -0.8611 0.5828 2.0000
0.8461 1.3014 0.8241 0.0000
-1.3493 -0.3885 -1.4396 1.0000
-1.4275 -0.5812 -1.4847 1.0000
0.5379 1.4423 0.7207 0.0000
-1.2407 -0.6258 -1.3937 1.0000
0.6225 -0.7476 0.8097 2.0000
0.5912 -0.5425 0.5524 2.0000
0.8026 1.2495 0.7311 0.0000
0.6838 -0.5743 0.8967 2.0000
-1.4609 -0.5844 -1.3155 1.0000
-1.4861 -0.6551 -1.3039 1.0000
0.6228 1.4231 0.9032 0.0000
0.7056 1.4758 0.3825 0.0000
-1.6875 -0.8029 -1.3079 1.0000
0.6309 1.3866 0.8086 0.0000
0.7073 1.4722 0.6934 0.0000
0.7254 -0.5210 0.7756 2.0000
0.5653 1.2122 0.6148 0.0000
0.7303 1.6677 0.5861 0.0000
0.7538 1.5567 0.5289 0.0000
-1.2114 -0.6265 -1.5017 1.0000
0.6591 -0.5367 0.4983 2.0000
0.9238 1.2542 0.8185 0.0000
1.0903 -0.7002 0.7203 2.0000
0.5663 1.4594 0.6786 0.0000
0.6717 -0.8669 0.5670 2.0000
-1.3881 -0.6902 -1.2786 1.0000
0.7456 1.2959 0.6984 0.0000
0.6812 1.3639 0.5705 0.0000
0.6232 -0.8092 0.6401 2.0000
0.6910 -0.8293 0.6098 2.0000
-1.3587 -0.6858 -1.6231 1.0000
-1.4156 -0.6909 -1.4425 1.0000
0.5181 1.4895 0.7754 0.0000
0.6259 1.2868 0.6798 0.0000
0.6819 -0.4923 0.7652 2.0000
-1.4405 -0.5951 -1.5290 1.0000
-1.4833 -0.8181 -1.3025 1.0000
-1.4988 -0.6207 -1.2236 1.0000
-1.0508 -0.7357 -1.6483 1.0000
-1.4955 -0.7418 -1.2056 1.0000
0.7439 -0.7231 0.6307 2.0000
0.4738 -0.6833 0.8113 2.0000
0.9444 1.2786 0.6166 0.0000
0.8333 -0.8383 0.6851 2.0000
-1.2100 -0.8405 -1.3843 1.0000
-1.3805 -0.7771 -1.5182 1.0000
0.8028 -0.9446 0.5976 2.0000
0.6504 -0.7135 0.6607 2.0000
0.6805 -0.6072 0.7530 2.0000
0.5332 -0.5335 0.8521 2.0000
0.5372 1.3172 0.5862 0.0000
-1.4286 -0.6867 -1.4115 1.0000
0.7663 -0.5318 0.8128 2.0000
0.5784 1.3830 0.7644 0.0000
-1.5112 -1.0645 -1.3360 1.0000
0.7937 1.4148 0.4998 0.0000
0.6780 1.4208 0.7720 0.0000
0.8346 -0.7479 0.4175 2.0000
0.7092 -0.7176 0.8329 2.0000
-1.0845 -0.8374 -1.4496 1.0000
-1.5413 -0.8416 -1.3339 1.0000
-1.1720 -0.3664 -1.3926 1.0000
0.9143 1.5408 0.7264 0.0000
0.6498 -0.7108 0.5882 2.0000
0.5563 -0.6598 0.6528 2.0000
0.6923 1.5261 0.5777 0.0000
0.5200 -0.8837 0.6766 2.0000
0.8155 -0.5537 0.5773 2.0000
0.4402 1.3651 0.8213 0.0000
0.9600 1.2701 0.7054 0.0000
0.6667 -0.7168 0.8747 2.0000
-1.3021 -0.7666 -1.4209 1.0000
-1.1557 -0.6867 -1.4170 1.0000
0.6492 1.4674 0.7743 0.0000
-1.4606 -0.6857 -1.5408 1.0000
0.8198 -0.9209 0.7880 2.0000
0.6389 -0.5292 0.7730 2.0000
-1.5265 -0.7468 -1.3756 1.0000
-1.4557 -0.8155 -1.5872 1.0000
0.7729 1.3889 0.8802 0.0000
0.6689 1.5723 0.5918 0.0000
0.6261 -0.5660 0.7506 2.0000
0.6262 -0.7438 0.4216 2.0000
0.7220 -0.5414 0.6808 2.0000
-1.4908 -0.6641 -1.4502 1.0000
0.7455 1.3372 0.7852 0.0000
0.7286 -0.8660 0.6076 2.0000
-1.5506 -0.6472 -1.3360 1.0000
0.3854 1.4306 0.7793 0.0000
0.6558 -0.8299 0.7465 2.0000
-1.1418 -0.6367 -1.3663 1.0000
-1.5328 -0.6708 -1.4779 1.0000
0.7470 1.4545 0.6956 0.0000
0.7250 1.6678 0.6152 0.0000
0.6561 1.4028 0.6640 0.0000
0.7191 -0.7157 0.8038 2.0000
0.4783 1.5005 0.7505 0.0000
-1.3423 -0.7122 -1.3721 1.0000
0.6313 1.4548 0.5153 0.0000
-1.3187 -0.8341 -1.4660 1.0000
0.6180 1.4112 0.5935 0.0000
-1.2991 -0.9409 -1.3232 1.0000
0.7955 1.2885 0.8122 0.0000
0.7610 -0.6239 0.7621 2.0000
0.7279 -0.9241 0.6519 2.0000
0.4419 1.5519 0.6598 0.0000
0.7043 -0.5095 0.9277 2.0000
-1.1319 -1.0549 -1.4276 1.0000
0.5785 -0.7243 0.7349 2.0000
0.3940 -0.7501 0.6933 2.0000
-1.4351 -0.7844 -1.2098 1.0000
0.6313 -0.8828 0.7937 2.0000
0.8682 -0.7942 0.7438 2.0000
0.8447 -0.7121 0.7286 2.0000
0.6617 -0.6660 0.6235 2.0000
-1.4092 -0.5144 -1.4821 1.0000
0.6899 -0.6184 0.7753 2.0000
0.6352 -0.4816 0.8978 2.0000
0.7211 -0.5474 0.9640 2.0000
0.4851 -0.7778 1.0867 2.0000
0.4764 1.4569 0.5722 0.0000
-1.4005 -0.6764 -1.3675 1.0000
0.6257 -0.5080 0.6229 2.0000
0.7451 1.4155 0.6975 0.0000
-1.5923 -0.5093 -1.2261 1.0000
0.7407 -0.6534 0.6555 2.0000
-1.2946 -0.7836 -1.2956 1.0000
0.5454 1.1426 0.6914 0.0000
0.6712 1.1977 0.6527 0.0000
-1.2702 -0.7858 -1.3590 1.0000
0.7654 1.3134 0.7259 0.0000
0.9711 -0.8310 0.8393 2.0000
0.4288 -0.6754 0.7465 2.0000
0.8612 -0.8790 0.6269 2.0000
0.6425 -0.6036 0.7342 2.0000
-1.4958 -0.5930 -1.4945 1.0000
0.9222 -0.5161 0.6430 2.0000
0.9630 -0.8677 0.8867 2.0000
-1.2283 -0.7225 -1.4879 1.0000
0.7947 -0.7106 0.6529 2.0000
0.6597 -0.7530 0.7305 2.0000
0.5935 1.3312 0.6418 0.0000
-1.5542 -0.7787 -1.3595 1.0000
-1.4776 -0.8945 -1.5318 1.0000
-1.2586 -0.7705 -1.4710 1.0000
0.5953 -0.8411 0.5587 2.0000
0.6491 -0.6363 0.4775 2.0000
0.6433 1.4750 0.8541 0.0000
0.5321 1.3291 0.7427 0.0000
-1.4184 -0.8849 -1.4651 1.0000
0.8485 -0.4717 0.4783 2.0000
0.6288 1.5105 0.7288 0.0000
-1.3315 -0.6756 -1.5564 1.0000
0.3007 1.4319 0.6405 0.0000
0.8612 1.4294 0.7082 0.0000
0.5481 1.2691 0.9142 0.0000
-1.1608 -0.7371 -1.5784 1.0000
0.8395 1.5142 0.7341 0.0000
0.8696 -0.7800 0.7920 2.0000
-1.4199 -0.6620 -1.3101 1.0000
0.7451 -0.7875 0.6769 2.0000
0.6921 1.4468 0.7429 0.0000
0.9094 1.3474 0.6262 0.0000
0.8438 1.5719 0.6874 0.0000
0.6211 1.4109 0.7088 0.0000
0.8449 1.2767 0.7101 0.0000
0.9039 1.4184 0.5887 0.0000
-1.5057 -0.6088 -1.3221 1.0000
0.5459 1.3788 0.5948 0.0000
0.4206 1.3761 0.5947 0.0000
0.7015 -0.8810 0.9096 2.0000
-1.5926 -0.6698 -1.2595 1.0000
0.6923 1.5475 0.6601 0.0000
0.8058 1.3271 0.6317 0.0000
0.7252 1.3293 0.7111 0.0000
0.5919 -0.7634 0.8918 2.0000
0.8176 1.3527 0.7909 0.0000
-1.7008 -0.8329 -1.2810 1.0000
-1.4336 -0.6763 -1.5091 1.0000
0.6049 1.5379 0.9116 0.0000
0.8312 1.3286 0.9332 0.0000
0.7932 -0.7787 0.8778 2.0000
0.6183 1.2530 0.5706 0.0000
0.8033 -0.7730 0.5774 2.0000
-1.4731 -0.8412 -1.4011 1.0000
0.7845 -0.6665 0.6776 2.0000
0.7389 1.3388 0.8733 0.0000
0.7637 -0.6844 0.7427 2.0000
-1.6518 -0.7229 -1.4887 1.0000
0.7805 -0.5937 0.9185 2.0000
-1.3965 -0.6632 -1.2781 1.0000
-1.3090 -0.4736 -1.4153 1.0000
0.6116 1.4008 0.9262 0.0000
0.7296 1.3738 0.8541 0.0000
0.5571 -0.5449 0.7749 2.0000
-1.3880 -0.6436 -1.0850 1.0000
-1.2916 -0.6535 -1.3550 1.0000
-1.2300 -0.7283 -1.2188 1.0000
0.6627 1.5712 0.7429 0.0000
-1.3657 -0.6774 -1.4105 1.0000
-1.5464 -0.8886 -1.3811 1.0000
0.7938 -0.7893 0.7918 2.0000
0.6594 -0.7325 0.8189 2.0000
0.6675 1.4795 0.6423 0.0000
0.6913 -0.6498 0.6195 2.0000
0.5591 1.2414 0.8491 0.0000
0.9380 -0.6619 0.7664 2.0000
0.6973 1.2788 0.6385 0.0000
-1.2162 -0.7786 -1.3492 1.0000
0.6900 1.4118 0.5682 0.0000
0.8234 -0.5431 0.6587 2.0000
0.9112 -0.7086 0.7980 2.0000
-1.3130 -0.7590 -1.5112 1.0000
-1.5228 -0.6884 -1.4578 1.0000
0.6795 -0.6529 0.8223 2.0000
0.7330 1.3356 0.6174 0.0000
-1.4170 -0.7575 -1.4434 1.0000
0.7735 1.3040 0.4611 0.0000
0.6755 1.5394 0.6958 0.0000
-1.5034 -0.5531 -1.4234 1.0000
0.7005 1.4605 0.8528 0.0000
-1.4678 -0.4920 -1.5187 1.0000
0.7640 1.3980 0.5259 0.0000
0.5795 -0.8292 0.6661 2.0000
-1.5288 -0.9651 -1.2504 1.0000
-1.4941 -0.8496 -1.3911 1.0000
0.8965 -0.9814 0.7606 2.0000
0.6816 1.5272 0.9818 0.0000
0.7543 -0.7478 0.5914 2.0000
-1.4482 -0.8197 -1.3733 1.0000
-1.3457 -0.4858 -1.1976 1.0000
0.9037 1.2490 0.6274 0.0000
0.8123 1.4780 0.7656 0.0000
0.6841 -0.6226 0.6539 2.0000
0.9269 -0.7734 0.5946 2.0000
-1.3934 -0.6124 -1.4510 1.0000
1.0303 1.2645 0.8874 0.0000
0.6034 -0.7694 0.4765 2.0000
-1.5081 -0.4282 -1.3803 1.0000
0.6443 1.3445 0.7398 0.0000
0.8537 1.1583 0.7205 0.0000
0.7028 1.4443 0.9175 0.0000
0.6540 -0.6804 0.7822 2.0000
0.6311 1.5107 0.5626 0.0000
0.7781 1.6125 0.7505 0.0000
0.6028 1.3752 0.6409 0.0000
-1.5453 -0.7902 -1.2592 1.0000
0.5462 -0.9372 0.5988 2.0000
-1.6709 -0.6473 -1.4856 1.0000
0.7382 -0.7687 0.5563 2.0000
0.7243 1.4693 0.8853 0.0000
-1.5421 -0.7124 -1.5407 1.0000
0.5531 -0.7216 0.9574 2.0000
-1.4469 -0.7748 -1.4667 1.0000
0.7060 1.2907 0.8506 0.0000
0.7550 -0.8087 0.6068 2.0000
0.6670 1.4912 0.6641 0.0000
-1.4190 -0.7444 -1.6298 1.0000
0.7999 1.4842 0.7817 0.0000
-1.3251 -0.7317 -1.3968 1.0000
0.6923 1.4360 0.6651 0.0000
-1.3187 -0.8034 -1.5285 1.0000
0.8675 1.4756 0.7599 0.0000
0.5754 1.4008 0.5998 0.0000
0.6180 -0.7165 0.8894 2.0000
0.7297 -0.6728 0.5605 2.0000
0.7879 1.5261 0.7135 0.0000
-1.0987 -0.6811 -1.4393 1.0000
0.6880 -0.4998 0.6139 2.0000
-1.3572 -0.7618 -1.2725 1.0000
-1.6255 -0.7403 -1.3739 1.0000
0.7396 1.3285 0.7599 0.0000
0.6762 -0.6670 0.7437 2.0000
0.5676 -0.7640 0.5514 2.0000
0.4098 -0.5473 0.6335 2.0000
-1.3076 -0.8217 -1.3994 1.0000
-1.2802 -0.6185 -1.4830 1.0000
0.7536 1.4102 0.5208 0.0000
-1.0755 -0.9885 -1.3279 1.0000
0.7368 1.5264 0.6023 0.0000
0.7098 1.3768 0.6201 0.0000
0.7439 1.4162 0.7473 0.0000
0.6160 1.3975 0.5685 0.0000
-1.4288 -0.7025 -1.2607 1.0000
-1.3400 -0.7928 -1.4349 1.0000
0.7558 1.3124 0.7313 0.0000
0.8190 -0.6474 0.6256 2.0000
0.6730 -0.6699 0.7369 2.0000
-1.2202 -0.5249 -1.4085 1.0000
-1.4143 -0.5046 -1.4486 1.0000
0.7344 1.2437 0.5656 0.0000
0.7389 1.5081 0.7819 0.0000
0.7394 1.7948 0.8439 0.0000
0.7624 1.0440 0.5940 0.0000
-1.2373 -0.7020 -1.5611 1.0000
0.9116 -0.4003 0.7694 2.0000
0.6776 -0.5824 0.6562 2.0000
0.7751 1.3017 0.9668 0.0000
-1.3513 -0.4980 -1.3750 1.0000
-1.4383 -0.6583 -1.3364 1.0000
0.7212 -0.5575 0.8447 2.0000
0.6323 -0.7162 0.4895 2.0000
0.4169 -0.8462 0.6289 2.0000
0.6212 1.6346 0.7918 0.0000
-1.4394 -0.6641 -1.3493 1.0000
-1.3913 -0.4931 -1.4387 1.0000
-1.5512 -0.6753 -1.3253 1.0000
0.5427 -0.6652 0.7720 2.0000
0.8198 -0.6691 0.5510 2.0000
0.6095 -0.7829 0.8215 2.0000
0.4881 1.3032 0.8243 0.0000
0.5860 -0.5385 0.4876 2.0000
0.9168 1.6574 0.6054 0.0000
0.7046 -0.7953 0.4273 2.0000
0.5977 -0.8017 0.7306 2.0000
0.7095 1.6113 0.5278 0.0000
0.8504 1.1801 0.7427 0.0000
0.5314 -0.8116 0.8245 2.0000
-1.3384 -0.8113 -1.3662 1.0000
0.7424 -0.7498 0.5092 2.0000
-1.3731 -0.5102 -1.5032 1.0000
-1.4782 -0.6093 -1.4009 1.0000
-1.4917 -0.8174 -1.4854 1.0000
0.8302 1.5478 0.5644 0.0000
-1.4580 -0.8428 -1.4616 1.0000
0.7584 1.2560 0.7241 0.0000
-1.2935 -0.8369 -1.7249 1.0000
0.7538 1.2829 0.6963 0.0000
-1.5760 -0.7170 -1.5541 1.0000
0.5637 -0.9475 0.7942 2.0000
0.3889 -0.5706 0.6398 2.0000
-1.2873 -0.7297 -1.4416 1.0000
0.5790 -0.6489 0.6156 2.0000
-1.3166 -0.6745 -1.2790 1.0000
0.9655 -0.6071 0.8022 2.0000
0.8059 1.5157 0.5802 0.0000
0.6335 1.5057 0.5437 0.0000
0.4679 1.2926 0.6942 0.0000
0.6811 -0.6714 0.5772 2.0000
0.5711 1.6398 0.8567 0.0000
-1.5358 -0.6613 -1.3396 1.0000
0.8166 1.2769 0.7131 0.0000
0.6375 -0.6969 0.7581 2.0000
0.8791 -0.6802 0.6615 2.0000
0.6801 -0.7945 0.6215 2.0000
-1.4119 -0.6624 -1.2844 1.0000
0.6255 1.4208 0.9494 0.0000
0.9675 1.5359 0.5102 0.0000
0.8195 1.3074 0.7538 0.0000
0.7516 1.1898 0.8324 0.0000
0.8579 -0.7194 0.6559 2.0000
0.6398 1.5641 0.5892 0.0000
0.5777 1.2306 0.6231 0.0000
-1.2696 -0.6547 -1.5275 1.0000
0.7527 -0.6936 0.7249 2.0000
-1.3082 -0.5106 -1.1643 1.0000
0.8593 -0.5227 0.6109 2.0000
0.5497 1.4233 0.9213 0.0000
0.6283 -0.6486 0.7167 2.0000
-1.4427 -0.6792 -1.3369 1.0000
0.7329 1.2908 0.7830 0.0000
0.7533 1.6094 0.7596 0.0000
0.6690 -0.7458 0.7376 2.0000
0.9033 1.5187 0.6684 0.0000
-1.2520 -0.8892 -1.4894 1.0000
0.6418 1.3532 0.8482 0.0000
0.9116 -0.6903 0.6652 2.0000
0.5918 -0.6160 1.0276 2.0000
-1.3588 -0.8997 -1.3791 1.0000
0.8256 1.3094 0.5225 0.0000
-1.2795 -0.7418 -1.3466 1.0000
0.6766 1.3496 0.8852 0.0000
-1.4124 -0.5207 -1.4884 1.0000
0.5284 -0.6675 0.4521 2.0000
0.6944 1.4084 0.4596 0.0000
0.6178 -0.5880 0.8569 2.0000
-1.2586 -0.5426 -1.4265 1.0000
-1.1892 -0.5490 -1.4298 1.0000
0.7587 -0.6336 0.8393 2.0000
0.6696 -0.3773 0.7710 2.0000
0.5792 1.3897 0.7141 0.0000
-1.2661 -0.7741 -1.2736 1.0000
-1.1787 -0.7501 -1.5111 1.0000
0.7967 1.2736 0.9482 0.0000
0.7469 -0.8293 0.5802 2.0000
0.7020 -0.7797 0.7568 2.0000
0.5696 -0.8121 0.6677 2.0000
0.5653 -0.6625 0.6895 2.0000
0.7337 -0.7673 0.6714 2.0000
0.6771 -0.4915 0.8196 2.0000
0.9000 1.2486 0.9720 0.0000
0.8929 1.4894 0.5854 0.0000
-1.3734 -0.6871 -1.6075 1.0000
0.6245 -0.5685 0.6760 2.0000
0.5200 1.3495 0.7188 0.0000
0.6911 -0.8183 0.8023 2.0000
0.7073 -0.6432 0.6989 2.0000
0.7578 1.3423 0.6792 0.0000
-1.3008 -0.8175 -1.5017 1.0000
0.8870 -0.6147 0.8047 2.0000
-1.2492 -0.7472 -1.2908 1.0000
0.8218 1.5616 0.7135 0.0000
0.9500 -0.6745 0.7850 2.0000
