X	Y	Z	Label (0/1=circle, -1=extra)
-0.262878	-0.370017	-0.169471	1.000000
-0.536844	-0.006793	-0.977204	1.000000
-0.285217	1.011805	0.508969	0.000000
0.321799	-0.368264	-0.310371	1.000000
0.596198	0.101149	0.093438	1.000000
0.011599	0.978392	0.220530	0.000000
0.927402	-0.446883	-0.936643	0.000000
-0.469494	-0.113742	0.584451	1.000000
0.143921	0.981650	-0.236474	0.000000
-0.974040	0.254962	-1.068435	0.000000
-0.980065	0.083037	0.130825	0.000000
-0.863781	0.383353	-0.639071	0.000000
0.961803	0.182743	-0.435059	0.000000
-0.529624	0.152732	-0.180597	1.000000
-0.909807	0.533702	0.559219	0.000000
0.680606	-0.735396	-0.162538	0.000000
0.447935	0.160384	0.562408	1.000000
0.275324	1.039132	0.244855	0.000000
-0.091872	0.520723	0.474311	1.000000
-0.443084	-0.137408	-0.986587	1.000000
0.386219	0.976901	0.622859	0.000000
-0.486341	0.148923	0.260761	1.000000
0.964231	0.501207	0.029697	0.000000
-0.930119	0.284282	0.211195	0.000000
-0.304503	1.083560	0.183565	0.000000
0.219048	-0.959760	-0.431086	0.000000
-0.114864	0.460274	0.511144	1.000000
0.135234	0.458777	0.878215	1.000000
-0.925944	-0.459253	0.209775	0.000000
-0.230745	-0.464648	0.673929	1.000000
0.024030	0.510730	-0.762028	1.000000
0.248113	0.444693	-0.465578	1.000000
0.028381	1.002697	-0.412215	0.000000
-0.764549	0.501589	0.418817	0.000000
-0.522324	0.073762	-1.139947	1.000000
-0.329416	-0.499274	-0.500849	1.000000
0.034957	-0.511221	0.604603	1.000000
1.035192	0.252163	0.213888	0.000000
0.413689	-0.839293	0.318414	0.000000
-0.125196	-0.487111	-0.139961	1.000000
0.442497	-0.121305	-0.413705	1.000000
-0.052896	-0.535739	-0.113337	1.000000
0.320857	-0.391153	0.387637	1.000000
0.894196	0.377150	-0.077620	0.000000
1.034921	-0.053578	0.794095	0.000000
0.197472	-0.992485	-0.386845	0.000000
0.984460	-0.041802	-0.212608	0.000000
0.803958	0.420411	-0.344849	0.000000
-0.981357	-0.281363	0.199011	0.000000
0.821799	-0.615503	0.667788	0.000000
0.293781	0.940729	1.016605	0.000000
0.360595	-0.347825	0.117296	1.000000
-0.395999	-0.310492	0.135150	1.000000
-0.003888	0.489874	-0.251685	1.000000
0.400660	0.197599	0.271964	1.000000
0.433843	-0.255099	-0.241933	1.000000
0.477843	-0.217271	-0.299170	1.000000
0.451242	-0.730690	-0.114023	0.000000
0.742055	0.491569	1.021255	0.000000
-0.416310	0.181426	0.132354	1.000000
-0.483729	0.258348	-0.129604	1.000000
-0.307596	-0.285586	0.785162	1.000000
-0.820509	-0.604498	-0.006831	0.000000
0.862930	0.279300	0.524410	0.000000
-0.166203	-0.471235	-0.513533	1.000000
-0.152528	0.336382	0.631860	1.000000
-0.030437	-1.091625	0.162457	0.000000
-0.519865	0.029397	-0.747190	1.000000
0.070537	1.035049	0.219450	0.000000
-0.941333	-0.259648	-0.283602	0.000000
-0.101695	0.490790	-0.055343	1.000000
-0.355360	-0.246500	-0.670569	1.000000
-0.843074	0.437612	0.387438	0.000000
-0.512697	0.808706	-0.051424	0.000000
-0.582642	-0.110064	0.160383	1.000000
0.285415	0.311905	0.422472	1.000000
0.427651	-0.318925	-0.441718	1.000000
-0.215828	0.855626	0.463911	0.000000
-0.297145	1.015109	0.006220	0.000000
0.425311	0.294272	0.231316	1.000000
0.482034	0.159611	0.088372	1.000000
0.407344	-0.098562	0.006841	1.000000
-0.006649	1.026275	-0.053063	0.000000
-0.445886	-0.096331	-0.212783	1.000000
-1.015094	-0.034107	-0.315887	0.000000
0.485676	-0.342186	-0.216622	1.000000
0.496393	-0.188556	-0.070047	1.000000
0.686124	0.728928	0.206088	0.000000
-0.557025	0.752000	0.177042	0.000000
-0.146531	0.536054	-0.159115	1.000000
0.685143	0.582861	0.564782	0.000000
0.495742	0.218247	-0.641825	1.000000
0.338005	1.035596	0.308520	0.000000
-0.439584	0.097077	0.524043	1.000000
-0.335653	-0.270241	0.470215	1.000000
0.473474	-0.139917	-0.026715	1.000000
0.237973	0.410264	-0.233362	1.000000
0.063692	1.010936	-0.263161	0.000000
-0.555647	0.767413	0.279731	0.000000
0.277555	0.961843	-0.354963	0.000000
0.307287	-0.429888	-0.245727	1.000000
0.955648	-0.338713	0.772110	0.000000
-0.408217	0.407337	-0.112332	1.000000
0.491670	-0.026003	-0.741329	1.000000
0.417447	-0.196842	0.763891	1.000000
-0.454237	-0.190932	0.163873	1.000000
0.751911	0.711304	-0.390309	0.000000
0.714333	-0.815804	-0.434234	0.000000
0.461226	-0.055813	-0.334196	1.000000
-0.269238	-0.392238	-1.075009	1.000000
-0.123285	0.406452	-0.109300	1.000000
-0.375803	0.047733	-0.740191	1.000000
-0.976668	0.087081	-0.420842	0.000000
-0.628086	-0.660008	-0.229887	0.000000
-0.135571	0.513750	-0.838478	1.000000
-0.379955	-0.324252	-0.038337	1.000000
-0.294607	0.939950	-0.745160	0.000000
-0.871804	0.553962	0.359345	0.000000
0.320207	0.339957	-0.031317	1.000000
0.173564	0.442549	0.701185	1.000000
-0.094130	-1.020095	-0.279120	0.000000
0.802087	-0.590089	1.053850	0.000000
-0.947715	0.208303	0.046883	0.000000
-0.163824	-0.945136	0.135464	0.000000
0.530930	0.865220	1.088421	0.000000
-0.451955	-0.060048	0.413698	1.000000
-0.470669	0.124286	-0.178682	1.000000
-0.485858	0.847877	0.154826	0.000000
0.499830	0.860526	0.392028	0.000000
-0.920016	0.256851	0.162873	0.000000
-0.494153	0.016774	0.018868	1.000000
0.366385	0.345922	-0.789391	1.000000
0.791598	-0.624846	0.926127	0.000000
-0.345577	-0.359968	0.008655	1.000000
0.424098	0.232071	-0.501478	1.000000
-0.420343	-0.299283	0.306137	1.000000
0.187831	0.455511	0.515565	1.000000
-0.485002	-0.247190	0.705446	1.000000
-0.902368	0.550126	0.472913	0.000000
-0.156630	0.517840	-0.033905	1.000000
-0.920954	-0.257052	0.571940	0.000000
0.544040	0.005577	0.608545	1.000000
-0.385387	-0.863410	-0.379550	0.000000
0.358815	-0.392261	0.261400	1.000000
0.929267	0.362494	0.388611	0.000000
0.494395	-0.207825	-0.226653	1.000000
0.036127	-0.967119	-0.316091	0.000000
0.860099	0.202982	0.296663	0.000000
-0.285619	0.286023	0.085896	1.000000
0.461281	-0.231638	0.815822	1.000000
-0.913852	0.379455	0.607217	0.000000
0.422907	0.350717	-0.359901	1.000000
-0.795015	-0.535024	-0.709710	0.000000
0.879303	-0.473863	1.275831	0.000000
-0.956331	-0.482155	0.020465	0.000000
0.965800	-0.266561	0.551056	0.000000
-0.471994	-0.277801	-0.057653	1.000000
-0.058582	0.454891	-1.046793	1.000000
0.352291	-0.447324	0.597821	1.000000
0.734006	0.635289	-0.265548	0.000000
0.472712	-0.073573	0.286148	1.000000
-0.493500	0.835392	0.791865	0.000000
-0.800076	-0.548261	-0.550427	0.000000
-1.054354	0.201754	0.293907	0.000000
-0.646024	-0.796376	-0.012384	0.000000
-0.378727	0.287422	0.393084	1.000000
-0.018322	0.430565	-0.430104	1.000000
0.909348	-0.520258	-0.739187	0.000000
-0.474815	0.162655	0.647582	1.000000
0.525082	-0.193065	0.517947	1.000000
0.823929	-0.418131	-1.121697	0.000000
-0.777616	0.676150	-0.235388	0.000000
0.535637	-0.064729	-0.611549	1.000000
0.176527	0.450089	-0.024783	1.000000
0.212542	-0.454142	0.982627	1.000000
0.477982	0.288623	0.323988	1.000000
-0.821275	-0.572081	0.081290	0.000000
-0.762352	0.731138	-0.545713	0.000000
-1.027211	0.133784	0.981650	0.000000
-0.443990	-0.277820	0.796372	1.000000
-0.508105	0.155791	-0.331832	1.000000
0.075460	-0.493206	0.109148	1.000000
0.135570	-1.038939	-0.356717	0.000000
0.679262	0.806870	-0.412963	0.000000
0.443539	-0.179753	0.044762	1.000000
-0.348512	0.389390	0.498363	1.000000
0.433191	0.265576	0.110515	1.000000
0.564367	-0.059615	0.702743	1.000000
-0.285945	0.972813	-0.227319	0.000000
0.352283	0.277863	-0.153826	1.000000
0.429070	0.247821	0.853983	1.000000
0.205636	-0.400856	0.181466	1.000000
0.758966	0.686746	-0.358352	0.000000
-0.452165	-0.833138	-0.138020	0.000000
-0.482498	0.856171	0.186418	0.000000
0.624991	0.743561	-0.274070	0.000000
0.165217	-0.484801	-0.043419	1.000000
0.468854	-0.958976	0.449848	0.000000
-0.426020	-0.355422	0.740631	1.000000
0.507766	-0.174435	-0.202333	1.000000
0.176191	-0.420871	-0.049614	1.000000
-0.302097	-0.940887	0.344597	0.000000
0.950210	0.147068	-0.206005	0.000000
-1.054564	-0.174033	-0.484081	0.000000
-0.406402	0.264279	0.147517	1.000000
0.441549	0.005382	-0.102174	1.000000
0.813676	0.421869	0.570874	0.000000
-0.821270	-0.596924	0.441938	0.000000
0.528145	0.922335	0.911002	0.000000
-0.239907	-0.461182	-0.389666	1.000000
0.410264	0.281099	-0.516325	1.000000
-0.195673	0.553709	-0.031217	1.000000
-0.402770	0.349097	0.346004	1.000000
0.534333	0.011388	-0.193381	1.000000
0.397739	-0.351334	0.966259	1.000000
-0.529887	0.087800	-0.446028	1.000000
0.359462	0.267117	-0.574784	1.000000
-0.437332	0.965863	-0.411824	0.000000
0.195362	0.473221	-0.661568	1.000000
0.814357	-0.618165	0.403262	0.000000
0.370269	-0.264477	-0.171173	1.000000
0.482494	-0.835790	-0.568215	0.000000
0.079537	0.948533	-0.584414	0.000000
0.870372	0.456076	-0.428950	0.000000
-0.052586	-0.502717	-0.964110	1.000000
-0.406801	0.363957	-0.146385	1.000000
0.307175	0.483698	0.161502	1.000000
-0.038379	0.465377	0.058170	1.000000
-0.843704	0.458284	0.090045	0.000000
-0.713548	-0.752155	0.322093	0.000000
-0.876072	0.521323	-0.220432	0.000000
-0.453466	-0.946171	1.103770	0.000000
-0.989371	-0.077323	-0.300496	0.000000
1.022332	0.014402	0.323254	0.000000
-0.288269	0.428170	-0.666087	1.000000
0.228113	0.949876	0.297417	0.000000
-0.368960	-0.895428	0.486651	0.000000
0.306970	-0.330453	-0.097558	1.000000
-0.483914	-0.021671	-0.137292	1.000000
-0.095305	1.034652	0.270833	0.000000
-0.360529	-0.346728	-0.222625	1.000000
0.095555	0.485808	0.106774	1.000000
0.504611	-0.113977	-0.394384	1.000000
-0.250807	0.524021	-0.015296	1.000000
0.495094	0.156679	0.288334	1.000000
0.108374	-0.564352	-0.271174	1.000000
-0.182651	0.547135	0.055517	1.000000
0.597228	-0.812877	-0.117627	0.000000
-0.282260	0.565815	0.077090	1.000000
-0.267447	0.339314	-0.663287	1.000000
-0.477163	0.361657	0.292964	1.000000
-0.287644	0.972577	0.114200	0.000000
-0.338588	0.419698	0.012131	1.000000
0.045151	-0.460204	-0.598670	1.000000
0.548066	0.005476	0.064038	1.000000
0.525085	-0.168936	0.004762	1.000000
-0.626287	0.693699	-0.008066	0.000000
0.459653	0.188163	-0.156948	1.000000
0.882549	0.585641	0.063540	0.000000
-0.232980	0.389429	-0.214017	1.000000
0.134869	-0.469071	0.255309	1.000000
-0.067142	0.998130	-0.174187	0.000000
-0.833836	-0.555336	-0.739304	0.000000
0.970348	-0.210450	0.025773	0.000000
0.527038	-0.825354	0.186494	0.000000
-0.480154	-0.140474	-0.126130	1.000000
0.965899	-0.080948	-0.202499	0.000000
-0.525435	0.084560	0.379296	1.000000
-0.278369	-0.358344	0.455178	1.000000
0.062613	-0.574818	0.380224	1.000000
0.830668	0.466505	0.031981	0.000000
0.392594	-0.378929	-1.140928	1.000000
-0.779366	-0.664188	-0.191545	0.000000
-0.985556	-0.268760	-0.298014	0.000000
-0.664642	0.735657	0.295765	0.000000
0.280889	-0.431747	-0.058095	1.000000
-0.434932	0.348288	-0.430429	1.000000
-0.496014	-0.123272	0.205446	1.000000
0.503857	-0.045508	0.213830	1.000000
-0.577923	0.797801	0.104672	0.000000
-0.951718	-0.225724	-0.001003	0.000000
0.995682	0.210100	-0.506148	0.000000
-0.072263	-0.395181	-0.838217	1.000000
-0.139243	-1.004182	-0.440607	0.000000
0.132730	0.926950	-0.353458	0.000000
0.702980	-0.793330	-0.214714	0.000000
0.952412	0.272458	-0.852594	0.000000
-0.246109	-0.466350	-0.473967	1.000000
-0.330963	0.480398	0.320403	1.000000
0.897936	0.312989	0.392638	0.000000
0.407076	-0.058670	0.115534	1.000000
0.466996	0.135871	-0.703577	1.000000
-0.445585	-0.280062	-0.235266	1.000000
0.328171	-0.275698	0.170638	1.000000
-0.619958	-0.777149	0.304961	0.000000
-0.571735	-0.775451	0.436759	0.000000
-0.681378	-0.671915	-0.126747	0.000000
-0.487767	-0.870268	-0.096039	0.000000
0.432123	-0.831735	0.118256	0.000000
0.365896	0.875352	-0.237870	0.000000
0.917296	-0.501396	0.362934	0.000000
0.078945	0.472927	0.301859	1.000000
0.403390	-0.359731	-0.604330	1.000000
0.033858	1.054812	-0.432769	0.000000
-0.494219	-0.036847	-0.001913	1.000000
-0.027089	0.997277	-0.132110	0.000000
0.436506	0.992205	-0.432881	0.000000
-0.821373	-0.594064	0.286873	0.000000
1.048799	-0.129349	-0.365870	0.000000
0.397074	-0.271060	-0.903082	1.000000
0.144708	0.485955	0.115124	1.000000
-0.608184	-0.672498	0.203073	0.000000
-0.841984	0.505377	0.110255	0.000000
-0.447601	0.225889	-0.350144	1.000000
-0.641332	-0.631492	0.149898	0.000000
-0.507994	0.172587	0.384105	1.000000
0.337634	-0.314586	-0.697827	1.000000
0.948917	0.366984	1.122259	0.000000
-0.937190	-0.397332	0.180964	0.000000
0.317779	-0.931117	0.819673	0.000000
0.442557	0.206690	1.596807	1.000000
-0.270458	-0.949378	-0.496444	0.000000
0.977770	0.308740	0.378604	0.000000
0.358178	0.943442	0.210341	0.000000
-0.994594	-0.032802	1.235343	0.000000
0.268325	0.454388	-0.650185	1.000000
-0.182211	0.432008	-0.198984	1.000000
-0.111208	0.414545	0.810114	1.000000
0.213383	-0.909320	-0.856532	0.000000
-0.588081	-0.021005	0.204871	1.000000
-0.535473	0.109084	0.083266	1.000000
-0.485686	0.918170	0.570236	0.000000
0.885837	0.519250	-0.102900	0.000000
0.324433	-0.156654	-0.536664	1.000000
0.115492	0.439230	-0.185249	1.000000
-0.064677	0.486958	-0.945561	1.000000
0.157860	-0.995840	0.506449	0.000000
0.384185	0.317292	-1.175115	1.000000
0.838041	0.482505	-0.089108	0.000000
0.470477	-0.160401	0.907160	1.000000
0.408413	-0.068513	0.219620	1.000000
-0.817843	0.686683	-0.272870	0.000000
-0.966080	0.007065	0.838263	0.000000
-0.160308	-0.433841	0.492109	1.000000
0.869696	-0.491722	-0.380665	0.000000
0.196058	-0.454855	-0.088038	1.000000
0.315157	-0.418801	-0.049420	1.000000
0.868323	-0.393277	0.414559	0.000000
-0.108473	0.376343	0.280492	1.000000
0.408521	0.275179	0.300194	1.000000
0.007043	-0.990588	0.550698	0.000000
-0.232392	-0.557585	-0.956065	1.000000
0.423414	-0.416503	0.110554	1.000000
-0.459144	0.870798	-0.385798	0.000000
-0.490065	0.186939	0.573195	1.000000
-0.280625	-0.463939	-0.714438	1.000000
0.198255	0.418139	-0.041929	1.000000
0.417704	-0.218823	0.518528	1.000000
-0.046581	-0.516855	-0.211335	1.000000
0.362887	0.314489	-0.379891	1.000000
0.202047	0.491867	-0.316599	1.000000
-0.381661	-0.277841	-0.418436	1.000000
-0.334070	-1.013695	0.567807	0.000000
-0.458627	-0.194628	0.350451	1.000000
-0.435846	-0.002924	0.354799	1.000000
0.427551	-0.939395	-0.035012	0.000000
0.912905	-0.458105	0.260977	0.000000
0.976145	0.305117	0.238247	0.000000
0.492239	-0.028112	0.033468	1.000000
-0.333523	0.349114	-0.376835	1.000000
-0.216471	-0.482231	0.852441	1.000000
0.291979	-0.456187	0.321895	1.000000
0.476394	-0.131103	-0.274050	1.000000
0.833130	0.513605	-0.613768	0.000000
0.421620	-0.294349	0.576189	1.000000
-0.230927	-0.975079	-0.114583	0.000000
-0.812339	-0.630149	0.460180	0.000000
0.342424	0.514330	-0.113312	1.000000
0.140629	-0.476738	-0.422905	1.000000
0.486554	-0.055938	0.322116	1.000000
-0.687076	-0.710318	0.247699	0.000000
-0.293297	-0.999110	0.373059	0.000000
0.392383	-0.093641	-0.390343	1.000000
0.503874	0.064382	0.298355	1.000000
-0.363228	0.455790	-1.173341	1.000000
-0.428844	-0.306278	-0.701635	1.000000
-0.403272	-0.057975	-0.760758	1.000000
0.971157	0.347656	-0.045799	0.000000
-0.324373	-0.926716	-0.136963	0.000000
-0.841790	-0.532100	-0.670868	0.000000
-0.869920	0.458057	0.029904	0.000000
-0.143638	-1.000082	-0.573553	0.000000
0.843644	-0.523863	0.524477	0.000000
1.013136	-0.103236	0.240167	0.000000
-0.074822	-0.965458	0.719745	0.000000
-0.987220	0.084106	0.351112	0.000000
-0.417337	-0.901690	0.825009	0.000000
0.222216	0.431189	1.207208	1.000000
0.831099	0.274657	0.821865	0.000000
0.447444	0.009752	0.556219	1.000000
0.462645	-0.318189	0.544478	1.000000
0.295403	-0.998534	-1.023368	0.000000
-0.849245	-0.407727	-0.157998	0.000000
0.297686	0.371445	-0.069355	1.000000
0.580337	0.063375	0.342410	1.000000
0.310893	0.459242	0.565559	1.000000
0.208379	0.472653	0.201534	1.000000
0.477463	-0.262055	0.081043	1.000000
0.173674	0.496406	-0.761093	1.000000
-0.697727	-0.625980	0.098127	0.000000
0.983697	0.138224	-0.377510	0.000000
-0.640854	0.750772	-0.751172	0.000000
-1.044389	0.105805	0.157511	0.000000
0.253117	-1.078812	-0.091616	0.000000
-0.963498	0.357556	-0.558987	0.000000
0.707533	0.741354	0.808935	0.000000
0.555062	-0.111527	0.321030	1.000000
0.697067	-0.736305	0.536657	0.000000
0.029968	0.604903	-0.397423	1.000000
0.317746	0.929441	-0.072986	0.000000
0.922271	0.450581	1.269348	0.000000
0.422742	0.180196	-0.369707	1.000000
-0.288092	0.406776	0.616883	1.000000
-0.454973	-0.116973	-0.173474	1.000000
0.757282	0.736862	-0.029655	0.000000
-0.529759	-0.011795	-0.192849	1.000000
0.777358	-0.770760	0.700939	0.000000
-0.874615	0.432026	0.807291	0.000000
-0.455737	0.827793	-0.269645	0.000000
-0.543654	-0.152410	-0.075603	1.000000
0.765643	-0.543271	0.033102	0.000000
0.822224	0.504918	-0.189280	0.000000
-0.329422	-0.235908	-0.563817	1.000000
-0.111409	0.984426	-0.338140	0.000000
0.169370	1.023101	-0.494071	0.000000
-0.250783	0.500187	-0.324283	1.000000
-0.081462	-0.470681	0.469582	1.000000
-0.193135	1.088601	0.090960	0.000000
0.937572	0.359315	0.487408	0.000000
-0.119516	-0.511588	-0.138984	1.000000
0.967935	-0.005211	0.681678	0.000000
0.848566	-0.408062	-0.630059	0.000000
-0.091545	-0.466089	-0.075985	1.000000
0.764710	0.676206	-0.413847	0.000000
-0.453359	0.106543	-0.565872	1.000000
0.347593	-0.320980	0.752634	1.000000
0.452860	0.810857	0.085121	0.000000
0.758813	0.734685	0.448023	0.000000
-0.784426	0.568557	-1.385687	0.000000
0.260656	1.085292	-0.163773	0.000000
-0.435611	0.193602	0.326988	1.000000
0.818490	0.521751	0.390403	0.000000
0.702638	-0.734676	-0.299710	0.000000
-0.474002	-0.228883	0.614720	1.000000
0.030172	-1.000884	-0.964609	0.000000
0.752878	0.589114	0.160854	0.000000
-0.352574	-0.950506	-0.341947	0.000000
-0.371661	-0.433592	1.142994	1.000000
0.698848	-0.766082	0.441935	0.000000
-0.503414	-0.233249	0.089903	1.000000
0.988795	0.276811	-0.373888	0.000000
0.967352	-0.285300	0.052010	0.000000
0.787152	0.572600	-0.292434	0.000000
-0.090439	1.023064	-0.146196	0.000000
-0.954223	0.161556	0.869599	0.000000
-0.282288	0.386174	0.129328	1.000000
0.999121	-0.145136	-0.477828	0.000000
-0.442513	0.948939	-0.280595	0.000000
-0.039725	-0.471063	0.778675	1.000000
0.375450	1.029413	-0.422197	0.000000
0.038338	-0.487273	-0.245618	1.000000
0.197531	1.005148	-0.820234	0.000000
-0.021970	0.509474	0.299032	1.000000
-0.835862	-0.487155	-0.644019	0.000000
0.857717	0.462739	1.212398	0.000000
0.432655	0.076768	1.331658	1.000000
0.495397	0.846984	0.528809	0.000000
-0.390786	-0.178039	-0.162759	1.000000
-0.222455	-0.423532	0.021001	1.000000
0.426063	-0.385194	0.257931	1.000000
0.467780	-0.812931	0.477511	0.000000
0.310838	0.463944	0.675216	1.000000
0.099568	-0.587837	0.645270	1.000000
-0.114217	0.954251	0.510500	0.000000
-0.175654	0.960453	0.544137	0.000000
-0.753008	-0.473012	0.383575	0.000000
0.132615	-0.543426	0.137502	1.000000
0.099657	0.470450	1.328051	1.000000
0.981775	-0.301122	-0.005592	0.000000
-0.201959	-1.004070	0.916442	0.000000
0.607074	0.811457	0.895595	0.000000
-0.477684	-0.067278	-0.270463	1.000000
0.478867	-0.142203	-0.676484	1.000000
0.960229	0.320337	0.245219	0.000000
-0.713652	0.678698	-0.377266	0.000000
0.257482	0.482697	0.214063	1.000000
-0.419801	0.343775	-0.099513	1.000000
-0.640778	-0.755739	-0.257685	0.000000
-0.274521	0.375659	-0.303231	1.000000
0.527465	-0.046694	0.790873	1.000000
-0.160303	-0.870699	0.710394	0.000000
-0.046917	0.481949	0.837471	1.000000
0.140063	0.523547	0.453383	1.000000
-0.298924	0.377586	0.046104	1.000000
0.192740	-0.537480	-0.215571	1.000000
-0.029237	-1.007313	0.186655	0.000000
0.076196	-0.964862	0.161359	0.000000
-0.988878	-0.088883	-0.074589	0.000000
-0.231615	-0.459669	0.423920	1.000000
0.601052	-0.028368	0.212656	1.000000
0.400508	-0.053891	-0.386841	1.000000
-0.356143	-0.429144	-0.932803	1.000000
0.064511	0.515467	0.621399	1.000000
-0.120155	-0.951231	-0.850585	0.000000
0.972456	-0.213532	0.038768	0.000000
-0.458616	-0.160434	-0.438740	1.000000
0.076594	-0.429925	-0.533599	1.000000
0.617982	-0.820942	-1.205555	0.000000
-0.657861	-0.778092	0.231260	0.000000
-0.315900	0.871952	0.434116	0.000000
-0.472286	-0.113958	0.298376	1.000000
